"Region","Type","Category","Month","month_12","month_4","month_3","month_2","new_inactive","new_active","old_active","old","new","old_inactive","active","inactive","total","sv_10","sv_20","sv_30","svo_10","svo_20","svo_30"
"Region9","holding","Computer Store","May",11,5,3,3,4,15,488,510,19,22,503,26,529,4,2,3,5,3,3
"Region9","holding","Computer Store","June",13,2,3,2,3,14,464,484,17,20,478,23,501,2,4,5,5,5,2
"Region9","holding","Computer Store","July",12,4,2,3,3,12,395,416,15,21,407,24,431,4,3,4,2,5,3
"Region9","holding","Computer Store","August",11,4,3,3,3,12,311,332,15,21,323,24,347,5,3,2,5,5,5
"Region9","holding","Computer Store","September",11,2,5,2,4,13,459,479,17,20,472,24,496,4,5,3,3,4,4
"Region9","holding","Computer Store","October",13,3,5,4,4,13,380,405,17,25,393,29,422,4,3,4,4,4,2
"Region9","holding","Computer Store","November",12,5,2,2,3,11,308,329,14,21,319,24,343,2,4,2,3,4,5
"Region9","holding","Gaming Zone","January",11,4,3,5,4,12,309,332,16,23,321,27,348,4,3,2,5,2,3
"Region9","holding","Gaming Zone","February",12,4,2,4,4,13,369,391,17,22,382,26,408,4,3,3,3,2,4
"Region9","holding","Gaming Zone","March",12,2,4,5,4,11,408,431,15,23,419,27,446,2,4,3,4,3,5
"Region9","holding","Gaming Zone","April",12,4,5,3,4,14,491,515,18,24,505,28,533,4,4,3,3,4,3
"Region9","holding","Gaming Zone","May",11,4,4,5,2,14,308,332,16,24,322,26,348,2,4,5,4,4,3
"Region9","holding","Gaming Zone","June",11,2,3,2,5,15,436,454,20,18,451,23,474,5,3,5,4,4,5
"Region9","holding","Gaming Zone","July",10,3,3,3,4,15,498,517,19,19,513,23,536,4,3,5,5,3,2
"Region9","holding","Gaming Zone","August",13,2,2,3,4,11,340,360,15,20,351,24,375,3,3,4,5,3,3
"Region9","holding","Gaming Zone","September",11,4,4,2,2,11,480,501,13,21,491,23,514,4,2,2,4,3,4
"Region9","holding","Gaming Zone","October",13,3,4,3,4,14,494,517,18,23,508,27,535,3,3,3,5,3,4
"Region9","holding","Gaming Zone","November",12,4,4,3,3,10,472,495,13,23,482,26,508,3,3,5,5,4,2
"Region9","holding","Super MArket","January",13,4,5,4,4,12,329,355,16,26,341,30,371,2,3,3,3,2,4
"Region9","holding","Super MArket","February",12,4,3,3,3,13,390,412,16,22,403,25,428,4,5,4,3,2,3
"Region9","holding","Super MArket","March",12,4,4,4,5,12,499,523,17,24,511,29,540,2,2,2,5,3,2
"Region9","holding","Super MArket","April",11,2,2,5,3,12,360,380,15,20,372,23,395,3,3,4,3,2,5
"Region9","holding","Super MArket","May",11,3,5,4,2,11,408,431,13,23,419,25,444,3,3,4,4,5,4
"Region9","holding","Super MArket","June",12,4,4,3,4,11,311,334,15,23,322,27,349,3,3,2,5,3,2
"Region9","holding","Super MArket","July",12,3,4,3,4,13,449,471,17,22,462,26,488,3,3,4,5,5,3
"Region9","holding","Super MArket","August",10,4,3,3,3,13,304,324,16,20,317,23,340,2,5,3,2,3,5
"Region9","holding","Super MArket","September",13,3,4,4,2,13,432,456,15,24,445,26,471,4,5,2,2,3,4
"Region9","holding","Super MArket","October",12,3,4,2,4,10,378,399,14,21,388,25,413,5,4,2,4,3,4
"Region9","holding","Super MArket","November",10,2,2,3,4,13,373,390,17,17,386,21,407,2,3,5,4,5,3
"Region9","holding","Fast Food Centre","January",13,2,4,4,3,11,492,515,14,23,503,26,529,4,3,3,4,5,2
"Region9","holding","Fast Food Centre","February",12,3,2,3,5,14,499,519,19,20,513,25,538,4,4,3,4,4,3
"Region9","holding","Fast Food Centre","March",11,5,4,5,2,13,365,390,15,25,378,27,405,4,4,2,4,5,3
"Region9","holding","Fast Food Centre","April",13,4,3,2,5,13,318,340,18,22,331,27,358,3,2,3,3,3,5
"Region9","holding","Fast Food Centre","May",12,3,4,3,3,11,417,439,14,22,428,25,453,2,4,2,3,5,2
"Region9","holding","Fast Food Centre","June",11,4,4,4,4,14,321,344,18,23,335,27,362,4,5,3,3,4,4
"Region9","holding","Fast Food Centre","July",12,2,4,4,2,15,303,325,17,22,318,24,342,2,3,3,3,5,3
"Region9","holding","Fast Food Centre","August",12,5,4,2,2,11,422,445,13,23,433,25,458,2,5,4,4,3,5
"Region9","holding","Fast Food Centre","September",10,5,4,5,3,12,496,520,15,24,508,27,535,3,3,3,4,5,4
"Region9","holding","Fast Food Centre","October",12,4,3,4,3,12,389,412,15,23,401,26,427,2,2,2,4,2,5
"Region9","holding","Fast Food Centre","November",12,4,4,4,5,14,424,448,19,24,438,29,467,4,3,5,4,5,4
"Region10","retail","Retail Store","January",12,3,5,4,3,14,468,492,17,24,482,27,509,4,5,4,4,3,4
"Region10","retail","Retail Store","February",12,3,4,4,3,12,496,519,15,23,508,26,534,3,3,2,2,4,3
"Region10","retail","Retail Store","March",10,4,4,3,4,14,332,353,18,21,346,25,371,5,4,4,5,2,2
"Region10","retail","Retail Store","April",11,4,4,3,2,11,331,353,13,22,342,24,366,5,5,2,3,5,4
"Region10","retail","Retail Store","May",13,3,4,3,3,14,370,393,17,23,384,26,410,4,5,3,4,4,3
"Region10","retail","Retail Store","June",12,4,3,5,4,15,404,428,19,24,419,28,447,2,2,5,4,4,4
"Region10","retail","Retail Store","July",11,5,2,4,3,12,428,450,15,22,440,25,465,4,2,3,4,2,4
"Region10","retail","Retail Store","August",10,2,2,3,4,10,431,448,14,17,441,21,462,3,5,4,4,4,2
"Region10","retail","Retail Store","September",11,3,2,4,2,12,431,451,14,20,443,22,465,3,3,3,2,5,2
"Region10","retail","Retail Store","October",12,4,5,3,5,14,459,483,19,24,473,29,502,3,2,2,3,3,4
"Region10","retail","Retail Store","November",11,4,4,3,5,13,447,469,18,22,460,27,487,4,5,4,4,2,3
"Region10","retail","Kirana Store","January",12,4,3,4,4,11,429,452,15,23,440,27,467,4,5,5,4,2,3
"Region10","retail","Kirana Store","February",11,3,4,4,3,12,380,402,15,22,392,25,417,3,3,5,4,5,3
"Region10","retail","Kirana Store","March",12,5,2,5,5,13,384,408,18,24,397,29,426,2,3,4,3,4,5
"Region10","retail","Kirana Store","April",12,4,2,3,3,12,351,372,15,21,363,24,387,4,4,4,5,4,5
"Region10","retail","Kirana Store","May",12,4,5,4,2,14,357,382,16,25,371,27,398,4,3,3,4,3,4
"Region10","retail","Kirana Store","June",10,3,3,3,4,11,380,399,15,19,391,23,414,4,3,2,4,4,2
"Region10","retail","Kirana Store","July",13,3,4,3,3,10,380,403,13,23,390,26,416,3,3,4,4,2,2
"Region10","retail","Kirana Store","August",11,4,4,3,4,14,414,436,18,22,428,26,454,2,3,2,4,4,3
"Region10","retail","Kirana Store","September",10,3,3,3,3,14,300,319,17,19,314,22,336,5,2,4,4,3,3
"Region10","retail","Kirana Store","October",13,4,5,3,5,14,303,328,19,25,317,30,347,4,3,3,4,3,2
"Region10","retail","Kirana Store","November",11,4,4,3,4,15,382,404,19,22,397,26,423,4,3,3,4,2,3
"Region10","retail","Hotels","January",12,3,4,4,4,13,338,361,17,23,351,27,378,3,3,2,3,5,3
"Region10","retail","Hotels","February",12,4,4,4,4,14,365,389,18,24,379,28,407,5,4,2,3,4,4
"Region10","retail","Hotels","March",11,5,3,3,2,13,350,372,15,22,363,24,387,5,3,4,5,3,5
"Region10","retail","Hotels","April",13,3,5,2,5,12,492,515,17,23,504,28,532,5,3,2,5,4,3
"Region10","retail","Hotels","May",12,4,5,5,4,14,436,462,18,26,450,30,480,4,4,3,5,4,4
"Region10","retail","Hotels","June",12,4,3,3,3,14,485,507,17,22,499,25,524,3,3,4,4,3,4
"Region10","retail","Hotels","July",12,4,3,4,3,11,338,361,14,23,349,26,375,4,5,3,3,4,5
"Region10","retail","Hotels","August",12,5,5,2,2,15,362,386,17,24,377,26,403,4,3,4,3,5,2
"Region10","retail","Hotels","September",13,5,5,5,2,13,441,469,15,28,454,30,484,2,4,3,5,5,3
"Region10","retail","Hotels","October",13,3,4,4,3,13,366,390,16,24,379,27,406,3,4,4,3,4,3
"Region10","retail","Hotels","November",13,2,5,2,5,11,352,374,16,22,363,27,390,4,3,5,4,3,4
"Region10","retail","Restaurants","January",12,4,4,3,2,11,322,345,13,23,333,25,358,5,3,4,4,3,4
"Region10","retail","Restaurants","February",12,3,3,4,2,13,402,424,15,22,415,24,439,5,5,4,3,4,2
"Region10","retail","Restaurants","March",11,4,5,5,4,11,437,462,15,25,448,29,477,3,2,4,3,2,2
"Region10","retail","Restaurants","April",11,5,2,2,5,11,439,459,16,20,450,25,475,2,4,4,3,4,5
"Region10","retail","Restaurants","May",12,4,3,4,5,10,489,512,15,23,499,28,527,2,4,3,3,4,5
"Region10","retail","Restaurants","June",12,4,5,5,4,13,363,389,17,26,376,30,406,2,3,4,5,3,3
"Region10","retail","Restaurants","July",11,5,4,3,3,15,354,377,18,23,369,26,395,3,2,3,2,3,5
"Region10","retail","Restaurants","August",11,3,5,4,3,10,445,468,13,23,455,26,481,3,2,4,4,3,2
"Region10","retail","Restaurants","September",13,3,4,3,3,12,450,473,15,23,462,26,488,5,2,5,5,3,4
"Region10","retail","Restaurants","October",12,4,2,4,4,11,387,409,15,22,398,26,424,5,4,4,4,3,3
"Region10","retail","Restaurants","November",10,3,4,4,4,11,374,395,15,21,385,25,410,5,2,4,5,3,2
"Region10","retail","Airline","January",10,4,5,5,2,15,433,457,17,24,448,26,474,3,5,4,4,2,4
"Region10","retail","Airline","February",12,4,3,4,4,14,407,430,18,23,421,27,448,4,3,3,4,2,4
"Region10","retail","Airline","March",11,3,4,3,2,10,366,387,12,21,376,23,399,2,3,4,4,5,4
"Region10","retail","Airline","April",12,3,3,4,4,11,327,349,15,22,338,26,364,4,4,2,4,4,2
"Region10","retail","Airline","May",11,4,5,2,3,15,491,513,18,22,506,25,531,3,4,3,3,3,3
"Region10","retail","Airline","June",11,4,4,3,5,15,490,512,20,22,505,27,532,4,3,3,3,3,3
"Region10","retail","Airline","July",11,4,3,4,2,11,417,439,13,22,428,24,452,5,5,3,4,4,3
"Region10","retail","Airline","August",12,3,3,4,5,11,420,442,16,22,431,27,458,2,5,4,3,3,2
"Region10","retail","Airline","September",12,2,3,3,2,10,406,426,12,20,416,22,438,3,3,4,4,4,4
"Region10","retail","Airline","October",10,5,5,5,3,11,315,340,14,25,326,28,354,2,5,3,3,4,5
"Region10","retail","Airline","November",11,4,2,3,3,15,407,427,18,20,422,23,445,3,3,2,3,3,4
"Region10","retail","Hardware Store","January",12,5,3,5,3,11,352,377,14,25,363,28,391,5,2,5,3,3,4
"Region10","retail","Hardware Store","February",10,3,4,4,4,11,310,331,15,21,321,25,346,5,2,4,4,2,4
"Region10","retail","Hardware Store","March",13,3,4,2,2,13,378,400,15,22,391,24,415,4,5,4,5,3,4
"Region10","retail","Hardware Store","April",11,5,5,5,4,14,421,447,18,26,435,30,465,4,4,3,3,3,4
"Region10","retail","Hardware Store","May",11,2,4,4,3,14,335,356,17,21,349,24,373,2,3,4,3,4,4
"Region10","retail","Hardware Store","June",12,2,3,4,5,10,386,407,15,21,396,26,422,4,3,3,2,3,3
"Region10","retail","Hardware Store","July",11,4,3,5,4,10,489,512,14,23,499,27,526,4,4,4,3,3,4
"Region10","retail","Hardware Store","August",11,3,4,3,5,11,481,502,16,21,492,26,518,3,4,4,4,5,4
"Region10","retail","Hardware Store","September",11,3,4,5,2,12,386,409,14,23,398,25,423,3,4,4,3,3,3
"Region10","retail","Hardware Store","October",11,4,3,3,2,13,399,420,15,21,412,23,435,3,4,5,2,3,3
"Region10","retail","Hardware Store","November",11,5,2,2,3,12,329,349,15,20,341,23,364,3,5,4,2,4,2
"Region10","retail","Computer Store","January",11,5,3,2,3,10,499,520,13,21,509,24,533,3,4,3,4,2,4
"Region10","retail","Computer Store","February",11,5,2,3,3,13,460,481,16,21,473,24,497,5,3,3,5,5,4
"Region10","retail","Computer Store","March",12,3,3,4,2,11,430,452,13,22,441,24,465,2,5,3,4,5,3
"Region10","retail","Computer Store","April",12,3,4,3,3,12,447,469,15,22,459,25,484,3,3,3,5,4,3
"Region10","retail","Computer Store","May",11,3,3,3,3,12,315,335,15,20,327,23,350,3,4,4,3,2,4
"Region10","retail","Computer Store","June",12,3,4,4,3,13,409,432,16,23,422,26,448,2,4,5,4,3,3
"Region10","retail","Computer Store","July",12,5,3,2,2,11,314,336,13,22,325,24,349,3,2,4,3,3,4
"Region10","retail","Computer Store","August",10,5,4,5,4,12,323,347,16,24,335,28,363,4,4,3,4,4,4
"Region10","retail","Computer Store","September",12,5,4,3,4,12,494,518,16,24,506,28,534,2,3,4,2,4,3
"Region10","retail","Computer Store","October",11,4,2,3,4,12,417,437,16,20,429,24,453,5,3,2,4,5,3
"Region10","retail","Computer Store","November",11,3,3,5,3,11,347,369,14,22,358,25,383,3,3,3,3,4,3
"Region10","retail","Gaming Zone","January",12,3,3,3,4,12,437,458,16,21,449,25,474,2,4,4,5,2,3
"Region10","retail","Gaming Zone","February",13,2,3,2,2,13,317,337,15,20,330,22,352,3,5,2,4,4,4
"Region10","retail","Gaming Zone","March",11,3,3,5,4,13,377,399,17,22,390,26,416,4,3,3,4,4,4
"Region10","retail","Gaming Zone","April",11,4,3,2,4,13,457,477,17,20,470,24,494,4,4,2,4,3,5
"Region10","retail","Gaming Zone","May",10,5,3,4,5,11,446,468,16,22,457,27,484,3,5,3,4,4,3
"Region10","retail","Gaming Zone","June",12,4,5,2,4,11,313,336,15,23,324,27,351,4,4,5,4,5,4
"Region10","retail","Gaming Zone","July",11,4,5,5,4,11,449,474,15,25,460,29,489,3,2,3,4,4,3
"Region10","retail","Gaming Zone","August",11,3,3,4,3,10,469,490,13,21,479,24,503,3,3,3,3,2,2
"Region10","retail","Gaming Zone","September",11,4,5,4,5,10,463,487,15,24,473,29,502,3,4,3,4,4,5
"Region10","retail","Gaming Zone","October",10,4,3,3,5,11,375,395,16,20,386,25,411,4,3,4,3,5,3
"Region10","retail","Gaming Zone","November",13,2,4,3,2,12,384,406,14,22,396,24,420,5,3,5,4,2,3
"Region10","retail","Super MArket","January",11,2,3,2,3,14,481,499,17,18,495,21,516,3,4,4,5,5,2
"Region10","retail","Super MArket","February",10,3,3,5,3,12,473,494,15,21,485,24,509,4,2,3,4,2,5
"Region10","retail","Super MArket","March",12,4,3,3,5,13,443,465,18,22,456,27,483,2,2,2,2,3,5
"Region10","retail","Super MArket","April",13,2,5,2,4,10,301,323,14,22,311,26,337,3,4,4,2,3,4
"Region10","retail","Super MArket","May",13,3,2,3,2,14,357,378,16,21,371,23,394,4,2,3,2,4,3
"Region10","retail","Super MArket","June",12,2,5,4,5,12,447,470,17,23,459,28,487,3,3,5,3,2,3
"Region10","retail","Super MArket","July",11,5,4,4,3,13,388,412,16,24,401,27,428,4,4,3,5,3,2
"Region10","retail","Super MArket","August",12,4,3,4,4,12,321,344,16,23,333,27,360,2,2,4,3,4,3
"Region10","retail","Super MArket","September",10,2,4,3,3,13,335,354,16,19,348,22,370,2,3,5,4,3,3
"Region10","retail","Super MArket","October",12,4,3,4,3,10,424,447,13,23,434,26,460,5,4,3,2,2,5
"Region10","retail","Super MArket","November",12,3,4,5,4,11,429,453,15,24,440,28,468,4,4,3,2,4,5
"Region10","retail","Fast Food Centre","January",10,3,5,3,3,15,384,405,18,21,399,24,423,5,4,3,3,3,4
"Region10","retail","Fast Food Centre","February",11,2,2,4,4,14,308,327,18,19,322,23,345,5,2,3,4,2,3
"Region10","retail","Fast Food Centre","March",12,3,4,4,3,12,491,514,15,23,503,26,529,5,3,5,3,3,3
"Region10","retail","Fast Food Centre","April",12,2,4,3,3,14,401,422,17,21,415,24,439,3,2,4,5,3,4
"Region10","retail","Fast Food Centre","May",12,4,3,3,3,13,335,357,16,22,348,25,373,5,5,5,3,5,3
"Region10","retail","Fast Food Centre","June",10,4,4,4,2,13,428,450,15,22,441,24,465,5,2,2,4,5,2
"Region10","retail","Fast Food Centre","July",10,2,2,3,3,13,401,418,16,17,414,20,434,4,2,2,5,3,3
"Region10","retail","Fast Food Centre","August",12,4,3,4,2,13,384,407,15,23,397,25,422,4,3,4,4,4,3
"Region10","retail","Fast Food Centre","September",13,2,3,3,3,10,341,362,13,21,351,24,375,3,5,3,2,2,4
"Region10","retail","Fast Food Centre","October",12,3,2,5,3,12,316,338,15,22,328,25,353,4,4,4,4,3,4
"Region10","retail","Fast Food Centre","November",11,3,4,2,2,10,335,355,12,20,345,22,367,2,3,2,4,4,4
"Region10","holding","Retail Store","January",12,3,4,4,3,12,405,428,15,23,417,26,443,3,3,4,4,2,2
"Region10","holding","Retail Store","February",13,2,3,4,3,12,328,350,15,22,340,25,365,2,2,3,3,3,3
"Region10","holding","Retail Store","March",10,3,3,4,4,15,354,374,19,20,369,24,393,4,4,3,3,2,4
"Region10","holding","Retail Store","April",12,4,3,3,2,12,377,399,14,22,389,24,413,4,3,2,4,3,3
"Region10","holding","Retail Store","May",11,4,3,4,4,15,338,360,19,22,353,26,379,2,5,3,5,3,4
"Region10","holding","Retail Store","June",11,4,3,4,5,11,471,493,16,22,482,27,509,3,4,2,2,3,4
"Region10","holding","Retail Store","July",10,4,3,3,2,11,336,356,13,20,347,22,369,2,5,2,4,3,4
"Region10","holding","Retail Store","August",12,5,4,3,4,13,328,352,17,24,341,28,369,4,2,2,4,5,3
"Region10","holding","Retail Store","September",10,4,4,5,4,15,347,370,19,23,362,27,389,5,3,3,3,2,2
"Region10","holding","Retail Store","October",11,5,4,5,3,13,464,489,16,25,477,28,505,3,5,4,3,5,2
"Region10","holding","Retail Store","November",11,4,5,3,4,14,449,472,18,23,463,27,490,3,3,4,3,2,4
"Region10","holding","Kirana Store","January",11,3,3,4,3,12,393,414,15,21,405,24,429,3,4,4,2,3,4
"Region10","holding","Kirana Store","February",12,3,3,3,2,12,466,487,14,21,478,23,501,5,4,4,3,3,2
"Region10","holding","Kirana Store","March",13,2,3,4,3,13,444,466,16,22,457,25,482,2,5,4,4,2,3
"Region10","holding","Kirana Store","April",11,3,4,4,4,13,496,518,17,22,509,26,535,5,2,3,2,3,4
"Region10","holding","Kirana Store","May",12,3,3,3,4,12,458,479,16,21,470,25,495,4,3,3,3,3,2
"Region10","holding","Kirana Store","June",13,3,4,2,3,13,409,431,16,22,422,25,447,4,3,2,2,5,3
"Region10","holding","Kirana Store","July",12,3,4,3,3,11,343,365,14,22,354,25,379,2,3,4,3,5,4
"Region10","holding","Kirana Store","August",12,4,4,3,3,11,469,492,14,23,480,26,506,3,5,3,4,3,3
"Region10","holding","Kirana Store","September",12,3,3,2,5,10,347,367,15,20,357,25,382,4,2,5,3,4,4
"Region10","holding","Kirana Store","October",10,4,3,3,3,13,403,423,16,20,416,23,439,5,4,4,2,4,4
"Region10","holding","Kirana Store","November",12,4,3,3,4,12,395,417,16,22,407,26,433,3,2,2,4,5,4
"Region10","holding","Hotels","January",10,4,3,3,5,14,336,356,19,20,350,25,375,5,4,3,3,4,3
"Region10","holding","Hotels","February",11,3,2,3,3,10,464,483,13,19,474,22,496,3,4,4,3,3,3
"Region10","holding","Hotels","March",10,2,5,4,4,12,327,348,16,21,339,25,364,4,3,2,5,4,5
"Region10","holding","Hotels","April",11,2,4,4,4,12,418,439,16,21,430,25,455,4,5,5,4,4,2
"Region10","holding","Hotels","May",12,2,4,3,4,11,347,368,15,21,358,25,383,2,5,3,2,4,3
"Region10","holding","Hotels","June",10,3,3,3,3,10,481,500,13,19,491,22,513,2,4,2,4,5,4
"Region10","holding","Hotels","July",11,4,5,4,5,13,493,517,18,24,506,29,535,5,3,4,4,4,5
"Region10","holding","Hotels","August",12,3,3,5,5,12,486,509,17,23,498,28,526,3,4,5,4,4,4
"Region10","holding","Hotels","September",12,4,4,4,4,13,431,455,17,24,444,28,472,3,4,3,4,4,3
"Region10","holding","Hotels","October",12,4,3,5,4,12,303,327,16,24,315,28,343,3,2,4,4,4,3
"Region10","holding","Hotels","November",12,2,4,4,4,15,469,491,19,22,484,26,510,3,4,3,5,2,3
"Region10","holding","Restaurants","January",10,4,5,3,4,12,444,466,16,22,456,26,482,4,4,2,4,3,2
"Region10","holding","Restaurants","February",11,3,3,3,5,10,366,386,15,20,376,25,401,3,4,3,3,5,3
"Region10","holding","Restaurants","March",10,5,5,5,5,13,447,472,18,25,460,30,490,4,4,5,2,3,4
"Region10","holding","Restaurants","April",12,5,4,3,5,11,497,521,16,24,508,29,537,4,3,5,4,4,2
"Region10","holding","Restaurants","May",12,5,4,3,2,12,460,484,14,24,472,26,498,4,3,5,4,4,3
"Region10","holding","Restaurants","June",12,3,3,2,4,15,349,369,19,20,364,24,388,3,3,3,4,2,4
"Region10","holding","Restaurants","July",12,4,2,3,3,11,420,441,14,21,431,24,455,3,4,3,3,3,3
"Region10","holding","Restaurants","August",10,3,4,4,2,14,343,364,16,21,357,23,380,2,4,3,4,4,3
"Region10","holding","Restaurants","September",12,4,4,3,3,14,388,411,17,23,402,26,428,3,3,5,3,5,3
"Region10","holding","Restaurants","October",12,3,2,3,5,13,428,448,18,20,441,25,466,5,4,2,5,5,3
"Region10","holding","Restaurants","November",12,2,5,5,3,14,446,470,17,24,460,27,487,5,5,3,4,5,2
"Region10","holding","Airline","January",12,2,3,4,5,11,418,439,16,21,429,26,455,4,3,4,5,5,2
"Region10","holding","Airline","February",12,4,3,2,3,12,457,478,15,21,469,24,493,2,4,4,5,3,4
"Region10","holding","Airline","March",10,2,2,5,3,14,313,332,17,19,327,22,349,4,3,4,4,4,3
"Region10","holding","Airline","April",11,5,3,5,4,14,322,346,18,24,336,28,364,3,2,2,2,4,2
"Region10","holding","Airline","May",12,3,3,4,3,11,407,429,14,22,418,25,443,4,3,3,5,3,2
"Region10","holding","Airline","June",11,4,4,4,4,11,422,445,15,23,433,27,460,4,3,4,4,3,4
"Region10","holding","Airline","July",12,3,3,5,3,11,495,518,14,23,506,26,532,4,4,2,4,2,4
"Region10","holding","Airline","August",12,3,4,2,3,14,370,391,17,21,384,24,408,2,4,3,4,5,5
"Region10","holding","Airline","September",12,2,3,3,2,13,449,469,15,20,462,22,484,5,2,4,4,3,3
"Region10","holding","Airline","October",13,4,4,3,4,13,387,411,17,24,400,28,428,4,4,3,3,3,3
"Region10","holding","Airline","November",11,2,2,3,3,14,336,354,17,18,350,21,371,3,3,4,5,3,2
"Region10","holding","Hardware Store","January",13,4,4,3,4,13,357,381,17,24,370,28,398,2,3,5,3,2,2
"Region10","holding","Hardware Store","February",11,3,4,4,4,15,310,332,19,22,325,26,351,4,4,5,4,4,3
"Region10","holding","Hardware Store","March",11,3,4,4,4,12,306,328,16,22,318,26,344,5,3,4,3,3,4
"Region10","holding","Hardware Store","April",12,4,2,2,2,11,387,407,13,20,398,22,420,5,4,3,5,4,2
"Region10","holding","Hardware Store","May",13,2,3,5,4,13,459,482,17,23,472,27,499,3,4,4,3,3,4
"Region10","holding","Hardware Store","June",13,4,4,4,3,11,317,342,14,25,328,28,356,2,2,2,5,5,5
"Region10","holding","Hardware Store","July",13,2,3,4,4,10,359,381,14,22,369,26,395,4,4,2,4,2,2
"Region10","holding","Hardware Store","August",13,4,3,3,2,11,310,333,13,23,321,25,346,4,4,5,2,4,4
"Region10","holding","Hardware Store","September",12,4,3,3,4,15,351,373,19,22,366,26,392,4,4,4,3,3,4
"Region10","holding","Hardware Store","October",12,5,3,4,5,12,479,503,17,24,491,29,520,2,4,5,4,3,4
"Region10","holding","Hardware Store","November",12,5,2,3,3,14,442,464,17,22,456,25,481,3,3,2,4,3,5
"Region10","holding","Computer Store","January",12,3,5,2,2,14,345,367,16,22,359,24,383,4,3,4,4,4,3
"Region10","holding","Computer Store","February",11,3,3,2,2,13,383,402,15,19,396,21,417,3,2,5,5,5,3
"Region10","holding","Computer Store","March",12,4,5,3,3,11,458,482,14,24,469,27,496,4,3,3,3,5,4
"Region10","holding","Computer Store","April",11,3,2,3,4,12,368,387,16,19,380,23,403,3,4,4,5,2,3
"Region10","holding","Computer Store","May",13,5,3,3,3,13,492,516,16,24,505,27,532,3,4,5,2,2,2
