"Region","Type","Category","Merchant_ID","Terminal_ID","Swipe_Amount_M1","Swipe_Amount_M2","Inactivity_Band"
"Region10","retail","Fast Food Centre",1068055,50038751,37159.1511038132,312180.072642863,"2 Months old Terminal"
"Region10","retail","Fast Food Centre",1029044,50017006,183588.47485017,184795.011651702,"2 Months old Terminal"
"Region10","retail","Fast Food Centre",1018796,50012658,426249.288822524,92641.0564212129,"4 - 12  Months Old Terminal"
"Region10","retail","Fast Food Centre",1026413,50054022,30523.6054400448,480285.400063731,"> 12 Months"
"Region10","retail","Fast Food Centre",1056814,50076753,43009.6940440126,435248.871462652,"3 Months Old Terminal"
"Region10","retail","Fast Food Centre",1036136,50094139,254197.201929986,303594.707652694,"2 Months old Terminal"
"Region10","retail","Fast Food Centre",1020808,50024196,7056.39445642009,124009.928647196,"3 Months Old Terminal"
"Region10","retail","Fast Food Centre",1037508,50049659,312256.314411992,240322.022463661,"> 12 Months"
"Region10","retail","Fast Food Centre",1026650,50068517,4310.07640226744,174390.333007323,"3 Months Old Terminal"
"Region10","retail","Fast Food Centre",1046130,50016834,242544.617023086,359331.041762605,"3 Months Old Terminal"
"Region10","retail","Fast Food Centre",1043270,50002971,71295.9016279783,102400.860331487,"New Terminal Inactive"
"Region10","retail","Fast Food Centre",1094081,50085261,247304.450154072,311340.073991567,"2 Months old Terminal"
"Region10","retail","Fast Food Centre",1047773,50026775,421231.415723916,213803.640214726,"2 Months old Terminal"
"Region10","retail","Fast Food Centre",1055582,50018840,239787.774523254,174687.480403343,"New Terminal Inactive"
"Region10","retail","Fast Food Centre",1068238,50074578,343772.699444089,282035.009112442,"4 - 12  Months Old Terminal"
"Region10","retail","Fast Food Centre",1037312,50082218,67568.2230445091,20802.0674653817,"> 12 Months"
"Region10","retail","Fast Food Centre",1064110,50036175,93622.7691925596,303173.685390269,"New Terminal Inactive"
"Region10","retail","Fast Food Centre",1007188,50028686,486554.282718804,320986.101296032,"New Terminal Inactive"
"Region10","retail","Fast Food Centre",1098631,50086034,216550.40320009,118005.533701507,"New Terminal Inactive"
"Region10","retail","Fast Food Centre",1006377,50043566,192183.782924665,493606.460464187,"2 Months old Terminal"
"Region10","holding","Retail Store",1020096,50020605,237275.440759258,236577.367179794,"> 12 Months"
"Region10","holding","Retail Store",1008754,50047762,56934.3108644243,69393.3875730727,"3 Months Old Terminal"
"Region10","holding","Retail Store",1081669,50013054,260257.479078602,190017.370390473,"4 - 12  Months Old Terminal"
"Region10","holding","Retail Store",1041425,50097978,379752.743968274,229731.925072614,"> 12 Months"
"Region10","holding","Retail Store",1001793,50015637,62919.9204556644,145219.775519799,"> 12 Months"
"Region10","holding","Retail Store",1030911,50095408,179051.077122567,314247.063475428,"3 Months Old Terminal"
"Region10","holding","Retail Store",1038478,50091741,441537.316047819,323100.652208552,"4 - 12  Months Old Terminal"
"Region10","holding","Retail Store",1090922,50051154,490942.007322796,464297.086984618,"3 Months Old Terminal"
"Region10","holding","Retail Store",1066423,50048442,145144.524171017,34915.0380741339,"3 Months Old Terminal"
"Region10","holding","Retail Store",1077755,50076311,139293.977412162,171381.956371479,"> 12 Months"
"Region10","holding","Retail Store",1000151,50054520,190475.545392605,230860.031321179,"4 - 12  Months Old Terminal"
"Region10","holding","Retail Store",1086788,50012886,236142.754322849,447104.903566884,"> 12 Months"
"Region10","holding","Retail Store",1023480,50027512,320724.862452364,148229.619792197,"3 Months Old Terminal"
"Region10","holding","Retail Store",1026732,50069482,337165.835238062,206638.183445903,"> 12 Months"
"Region10","holding","Kirana Store",1077983,50041530,169437.417551177,477491.323243827,"> 12 Months"
"Region10","holding","Kirana Store",1056979,50080318,172007.816284662,437633.192673558,"2 Months old Terminal"
"Region10","holding","Kirana Store",1081016,50001755,218818.647123175,325272.283340339,"> 12 Months"
"Region10","holding","Kirana Store",1004446,50068229,244357.817704324,450606.352507835,"New Terminal Inactive"
"Region10","holding","Kirana Store",1055498,50095178,110125.222214265,373723.698676331,"> 12 Months"
"Region10","holding","Kirana Store",1047188,50052247,320908.327783225,67714.8498068564,"> 12 Months"
"Region10","holding","Kirana Store",1082932,50050913,98950.0457195099,67535.3254440706,"2 Months old Terminal"
"Region10","holding","Kirana Store",1061434,50057386,394358.51911339,197274.171131896,"New Terminal Inactive"
"Region10","holding","Kirana Store",1026878,50022529,155014.566182159,320763.802091358,"3 Months Old Terminal"
"Region10","holding","Kirana Store",1044955,50064916,288010.798163479,120961.752712028,"4 - 12  Months Old Terminal"
"Region10","holding","Kirana Store",1097315,50084903,368233.160051284,498124.964873539,"> 12 Months"
"Region10","holding","Kirana Store",1022255,50094413,32797.9146607686,384373.842919013,"3 Months Old Terminal"
"Region10","holding","Hotels",1013680,50062554,385516.678299988,333845.55129311,"2 Months old Terminal"
"Region10","holding","Hotels",1090625,50054936,221348.808569135,191877.846488263,"3 Months Old Terminal"
"Region10","holding","Hotels",1086049,50097102,291974.67400576,120101.331891725,"2 Months old Terminal"
"Region10","holding","Hotels",1092302,50067955,360875.843042741,7112.2897353489,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1025229,50031790,198899.402783252,404179.337615147,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1005623,50004539,396326.862737071,280502.804187825,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1036280,50013107,266977.79750335,482342.6102784,"3 Months Old Terminal"
"Region10","holding","Hotels",1011023,50056319,479490.745630814,356567.993137753,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1003160,50042171,340175.237240735,308560.169127537,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1058694,50034916,91361.8779168464,471703.350129304,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1051452,50073978,284231.704509584,418262.015525019,"New Terminal Inactive"
"Region10","holding","Hotels",1084519,50000896,269982.45141306,267327.121733688,"New Terminal Inactive"
"Region10","holding","Hotels",1066098,50057718,24300.9152077138,369698.348962469,"> 12 Months"
"Region10","holding","Hotels",1028331,50034058,3985.06161640398,432214.824783849,"> 12 Months"
"Region10","holding","Hotels",1004174,50082683,458527.484842576,492567.774280207,"2 Months old Terminal"
"Region10","holding","Hotels",1089513,50063413,206125.759815332,471199.538839515,"> 12 Months"
"Region10","holding","Hotels",1069207,50005957,333366.106611909,159473.032997223,"3 Months Old Terminal"
"Region10","holding","Hotels",1079244,50077495,286229.341501603,353328.300410416,"> 12 Months"
"Region10","holding","Hotels",1059922,50084186,296261.888822773,301507.544252323,"> 12 Months"
"Region10","holding","Hotels",1067607,50049723,464610.82215677,189932.644031942,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1039665,50076158,80642.8012743127,8295.62438675202,"> 12 Months"
"Region10","holding","Hotels",1039062,50047928,148874.978338368,170876.662980532,"2 Months old Terminal"
"Region10","holding","Hotels",1055298,50028041,407948.356961831,366434.876426589,"4 - 12  Months Old Terminal"
"Region10","holding","Hotels",1035604,50084383,399893.459327519,21992.1609053854,"> 12 Months"
"Region10","holding","Hotels",1019592,50008131,421838.164192624,274907.277418766,"3 Months Old Terminal"
"Region10","holding","Hotels",1005014,50034812,240847.225050908,45979.805091396,"New Terminal Inactive"
"Region10","holding","Restaurants",1089944,50004447,23597.4752602633,491308.388329577,"4 - 12  Months Old Terminal"
"Region10","holding","Restaurants",1021226,50079761,206716.994591523,471256.498828996,"2 Months old Terminal"
"Region10","holding","Restaurants",1074410,50002754,336201.6223229,302296.170764137,"2 Months old Terminal"
"Region10","holding","Restaurants",1048898,50043074,258663.147060899,386100.388473598,"3 Months Old Terminal"
"Region10","holding","Restaurants",1049916,50017529,419316.410268657,103918.771797558,"4 - 12  Months Old Terminal"
"Region10","holding","Restaurants",1080738,50079003,279574.97530547,234269.975095987,"3 Months Old Terminal"
"Region10","holding","Restaurants",1050642,50027963,339671.210601926,90889.8499901406,"3 Months Old Terminal"
"Region10","holding","Restaurants",1062345,50052045,342499.087382108,495922.540914733,"3 Months Old Terminal"
"Region10","holding","Restaurants",1014444,50084916,356033.872948727,51953.3697178122,"> 12 Months"
"Region10","holding","Restaurants",1026823,50049797,332836.930887308,6041.89181700349,"4 - 12  Months Old Terminal"
"Region10","holding","Restaurants",1029914,50030277,43413.1596332882,282395.41878365,"3 Months Old Terminal"
"Region10","holding","Restaurants",1088493,50071988,231050.482361345,69374.0134513937,"> 12 Months"
"Region10","holding","Restaurants",1035808,50061506,414792.13934252,82018.4704887215,"4 - 12  Months Old Terminal"
"Region10","holding","Restaurants",1030536,50091577,26380.7616014965,323504.349462921,"2 Months old Terminal"
"Region10","holding","Airline",1043781,50054761,56289.5211821888,192496.4419303,"> 12 Months"
"Region10","holding","Airline",1043624,50004236,15309.8046595696,346925.243975362,"4 - 12  Months Old Terminal"
"Region10","holding","Airline",1021145,50089321,306774.313258938,96661.2200539093,"4 - 12  Months Old Terminal"
"Region10","holding","Airline",1095530,50089608,303661.962274229,354156.225283397,"New Terminal Inactive"
"Region10","holding","Airline",1063074,50028936,369743.118299637,124569.548428291,"New Terminal Inactive"
"Region10","holding","Airline",1050573,50031408,429481.30547395,357914.318878436,"> 12 Months"
"Region10","holding","Airline",1095861,50041036,72831.3188517932,51941.7585753836,"4 - 12  Months Old Terminal"
"Region10","holding","Airline",1063120,50011715,25385.4120646138,492851.408496266,"3 Months Old Terminal"
"Region10","holding","Airline",1072384,50015887,369111.980078975,245319.818692282,"> 12 Months"
"Region10","holding","Airline",1076612,50069426,406204.212960321,427553.590144962,"4 - 12  Months Old Terminal"
"Region10","holding","Airline",1077022,50056139,445713.33185141,91116.5353255346,"2 Months old Terminal"
"Region10","holding","Airline",1009238,50090988,485660.160876112,487520.76738677,"2 Months old Terminal"
"Region10","holding","Airline",1056525,50033231,72745.0698912144,384264.172293479,"2 Months old Terminal"
"Region10","holding","Airline",1098929,50046316,173671.753479866,365990.059080999,"New Terminal Inactive"
"Region10","holding","Airline",1038791,50000602,184830.829713494,320116.943392204,"2 Months old Terminal"
"Region10","holding","Hardware Store",1026832,50097736,39099.8139888979,461071.826228872,"4 - 12  Months Old Terminal"
"Region10","holding","Hardware Store",1059721,50078802,155546.207832405,435453.577080509,"> 12 Months"
"Region10","holding","Hardware Store",1020396,50034409,405173.414151184,151127.390579088,"New Terminal Inactive"
"Region10","holding","Hardware Store",1023606,50041821,98676.7383047845,211017.609301722,"> 12 Months"
"Region10","holding","Hardware Store",1074649,50036729,59104.4693838339,258362.616220489,"4 - 12  Months Old Terminal"
"Region10","holding","Hardware Store",1081636,50007091,257022.316086572,308741.803123849,"> 12 Months"
"Region10","holding","Hardware Store",1056947,50067560,196367.45385942,372595.529709244,"2 Months old Terminal"
"Region10","holding","Hardware Store",1057283,50009514,199559.059532359,357965.663708746,"2 Months old Terminal"
"Region10","holding","Hardware Store",1084795,50034225,213981.618484948,438793.840924744,"New Terminal Inactive"
"Region10","holding","Hardware Store",1074956,50015356,177381.335686892,76363.470823504,"New Terminal Inactive"
"Region10","holding","Hardware Store",1046539,50062599,280979.460209142,282844.210076611,"> 12 Months"
"Region10","holding","Hardware Store",1092201,50001705,203306.363805896,167052.639605943,"> 12 Months"
"Region10","holding","Hardware Store",1020495,50056928,26991.3317342289,189638.922779821,"2 Months old Terminal"
"Region10","holding","Hardware Store",1070462,50008978,192405.934358947,16836.7816135287,"> 12 Months"
"Region10","holding","Hardware Store",1071700,50040969,344907.949702581,51715.4370537028,"2 Months old Terminal"
"Region10","holding","Hardware Store",1033247,50066490,407258.177584503,135033.82332297,"2 Months old Terminal"
"Region10","holding","Hardware Store",1062737,50012385,477111.526259221,286823.523238301,"New Terminal Inactive"
"Region10","holding","Hardware Store",1000785,50024853,371242.648610147,321691.199118504,"3 Months Old Terminal"
"Region10","holding","Hardware Store",1031983,50089946,38809.7358497325,56700.5151927005,"4 - 12  Months Old Terminal"
"Region10","holding","Hardware Store",1031746,50035173,260560.422962066,379598.446800141,"3 Months Old Terminal"
"Region10","holding","Hardware Store",1068568,50074714,151513.956419658,463086.869693594,"New Terminal Inactive"
"Region10","holding","Computer Store",1087187,50034680,405139.258361654,28961.2857890315,"3 Months Old Terminal"
"Region10","holding","Computer Store",1013398,50072999,342894.405696541,380638.248841511,"4 - 12  Months Old Terminal"
"Region10","holding","Computer Store",1078020,50033511,478772.745381808,382041.851635789,"4 - 12  Months Old Terminal"
"Region10","holding","Computer Store",1036248,50039211,116249.042019947,193513.892918825,"> 12 Months"
"Region10","holding","Computer Store",1060686,50081065,243639.504325576,305600.260254461,"2 Months old Terminal"
"Region10","holding","Computer Store",1091560,50002697,414680.293124868,375554.202726576,"New Terminal Inactive"
"Region10","holding","Computer Store",1053214,50071045,211699.913107324,250958.108731546,"4 - 12  Months Old Terminal"
"Region10","holding","Computer Store",1047385,50014516,442080.685135908,457054.604580859,"2 Months old Terminal"
"Region10","holding","Computer Store",1048782,50001629,94742.4939554185,432302.4486918,"3 Months Old Terminal"
"Region10","holding","Computer Store",1000107,50045423,329920.679312665,348515.67112864,"2 Months old Terminal"
